640;YACHT CLUB DE LA GRANDE MOTTE;"Le Yacht Club de la Grande Motte, situé entre la plage du Couchant et le port de plaisance, est un club nautique sportif et de loisirs qui propose de vous faire découvrir les plaisirs de la navigation en mer d'une manière conviviale.
Le YCGM, fort d’un demi-siècle d’existence, est devenu le club leader de la région Occitanie. Présent dans la compétition avec ses équipes haut-niveau mais également en tant qu’organisateur de régates, il œuvre aussi toute l’année pour la diffusion de cette pratique tant au niveau scolaire que pendant les vacances auprès des nombreux visiteurs de la région.
Toute l'année, l'école de voile organise des stages pour faire de vous de vrais marins. Du débutant au confirmé, en famille ou entre amis, vous ferez le plein d'émotions dans une ambiance chaleureuse.";34344;La Grande-Motte;43.5575866, 4.07600716
641;SOCIETE NAUTIQUE DE SETE - ECOLE DE VOILE;"La Société Nautique de Sète propose aux filles ou garçons de plus de 15 ans,
une école de voile habitable pour se perfectionner et s'entraîner à la régate et au Match-Racing sur des Bénéteau 25.
Nous proposons également la navigation sur un Dufour44 (formules sur le site Internet).
Les sorties ont lieu toute l'année et sont encadrées par un moniteur fédéral.
Entraînements et régates :
Entraînement le dimanche et 12 Régates par an.


Consulter les tarifs sur le site internet de la Société Nautique de Sète.";34301;Sète;43.4078758, 3.7008219
642;GPES LANGUEDOC ROUSSILLON;Club de plongée sous-marine situé à Béziers dans l'Hérault. Bateau situé au Cap d'Agde. La plongée pour tous, débutants ou expérimenté. Accès très facile, stationnement à proximité gratuit. Sanitaire sur place avec douche. Près de tous les commerces et plage.;34032;Béziers;43.3484708, 3.2145969
643;RANDONNEES LES SIGNOLES;"Randonnées libres mais pas abandonnées : une immersion dans une nature sauvage, un itinéraire beau et fiable, une complicité avec un animal fidèle (l'âne), une activité physique équilibrée (la marche), un accueil sûr (les montagnards), une garantie de vacances en liberté au sein de grands espaces. 
Un accueil en plein air entouré d'animaux dans un cadre rural montagnard.";34293;Fraisse-sur-Agout;43.591572, 2.745026
644;RANCH LA CAMARGUE;"Situé à Marseillan-Plage, le ""Ranch la Camargue"" vous plongera dans un monde entièrement dédié au cheval. Entre mer et marais, découvrez l’histoire de ce coin de paradis…
Trois balades vous sont proposées, de 1 à 3h. Pour une sortie en famille, entre amis, à l’occasion d’un enterrement de vie de célibataire, d’un anniversaire, d’un séminaire, Le Ranch la Camargue sera heureux de vous faire découvrir de nouvelles sensations...";34150;Marseillan;43.3153796, 3.53533244
645;LE FER A CHEVAL;A 30 km de Montpellier et 20 km de Sète, dans un cadre agréable entre mer et garrigue, sur un domaine de 10 ha, nous vous proposons des cours et des stages d'équitation pour les enfants à partir de 6 ans ou les adultes, débutants ou confirmés. Nous proposons également des balades à poney ( à partir de 8 ans) ou à cheval pour les adultes. Pour les plus petits,  nous proposons des locations de poney pour les enfants jusqu'à 7 ans.;34157;Mèze;43.4631804, 3.5880681
646;CENTRE ÉQUESTRE DE SÈTE;"Ecole d'équitation, de l'initiation à la compétition, 1 carrière, 1 manège, parc d'obstacles, 1 rond de longe.
Labellisé Qualité Club E.F.E par la F.F.E.

Cours et stages pendant toutes les vacances scolaires.
Balades en Poney en main toute l'année, pour les plus petits.
Stage de poney, à partir de 6 ans : 150€ / semaine(10h00 - 12h30 ou 16h00 -18h30).
Stage de cheval pour les + de 10 ans, 170,00 € euros / semaine (10h00 -12h30 ou 16h00 -18h30).
Promenade à cheval de 1 heure et promenade en calèche avec dégustation de vin et crustacés, 25€ / personne.
Réservations au préalable recommandées. 

 Ouvertures :  
Lundi, mardi, jeudi et vendredi de 09h00 à 12h00 et de 15h00 à 19h00.
Mercredi, samedi et dimanche de 09h00 à 12h00 et de 13h30 à 19h00.

Contact :
+33 4 30 41 35 47

Le centre équestre est labellisé Famille Plus et propose une activité adaptée aux familles.";34301;Sète;43.39934, 3.65456
647;LE DERBY CENTRE EQUESTRE;Situé au coeur de la nature, non loin de Vendres (Languedoc-Roussillon), le centre équestre propose diverses activités : cours, stages, balades qui font la joie des plus petits comme des plus grands.;34329;Vendres;43.2890936, 3.2155023
648;EPERON BITERROIS;Gérard Marragou, vous ouvre les portes de ce centre équestre où votre cheval pourra trouver un lieu accueillant et où petits et grands (dès 4 ans), pourront s'adonner à leur passion. Des stages et des  cours particuliers  sont dispensés toute l'année.;34032;Béziers;43.3434579, 3.21127474
649;FERME EQUESTRE DE FONT-SEQUE;"La ferme équestre de Font-Seque s'étale sur 150 hectares et est idéalement située dans un lieu calme et isolé, au pied du Causse du Pardailhan, avec une vue imprenable sur la mer et la chaîne des Pyrénées.
La ferme est restaurée par nos soins depuis près de 20 ans dans une optique de respect de l'environnement puisqu'elle est alimentée par l'énergie solaire.
Nous avons un élevage de chevaux lusitaniens et des vaches aurochs. Les animaux vivent en troupeau sur des terrains très variés, toute l'année en extérieur. Nous proposons des balades et randonnées à cheval, encadrées par un ATE.
Gîtes, gîte d'étape, camping avec possibilité de demi-pension.";34269;Saint-Jean-de-Minervois;43.420775, 2.783035
650;CLUB AVIRON MAUGUIO-CARNON;"Aviron loisir pour le plaisir, la détente et la santé, ou compétition pour aller plus loin. En solo ou en équipe, en pointe ou en couple... Pour tous, des bateaux et un encadrement adapté. La pratique est ouverte aux jeunes comme aux plus âgés, découverte de l'aviron à votre rythme. Pratique en mer ou sur le Canal du Rhône à Sète.
La section accueille en outre et plus particulièrement l'UNSS.";34154;Palavas-les-Flots;43.534659, 3.918811
651;CENTRE EQUESTRE MAS DI ROSSO;"Structure familiale, ambiance conviviale. Enseignants diplômés, à l'écoute des élèves, pédagogie adaptée au niveau et aux attentes de chacun, de la simple initiation jusqu'à la compétition.

Cavalerie adaptée, sage. Au coeur de la garrigue, au calme, respectueux de l'environnement et des chevaux, le centre équestre vous propose des cours, des stages de découverte ou perfectionnement, des balades ou encore des animations pour fêter un anniversaire.";34249;Saint-Drézéry;43.7270879, 3.98405402
652;ARCHERS DE L'HORTUS - PRADES LE LEZ;Club de tir à l'arc à Prades-le-Lez.;34217;Prades-le-Lez;43.6916832, 3.8604108
653;MONTPELLIER TANDEM CLUB HANDISPORT;"Le MTCH est une association sportive proposant des sorties en tandem à des handicapés visuels. Il compte une quarantaine de membres, dont la moitié environ de ""guides"" (voyants). Il vient de s'équiper d'une dizaine de tandems neufs. Les sorties en groupe sont hebdomadaires (tous les samedis) d'octobre à juin, s'y ajoutent des sorties à la journée ou les week-end.";34172;Montpellier;43.6209887, 3.8988537
654;WILDUST RANCH;"Le WILDUST RANCH vous propose des balades à cheval et à poney et de l'initiation au Mountain Trail dans un cadre privilégié, entre lac et forêt, au sein du Parc Naturel Régional du Haut-Languedoc. Dépaysement assuré ! 
Buvette et glaces sur place.";34305;Le Soulié;43.5382754, 2.6760114
655;LES EQUIPAGES DU JOUGNIER;"Venez Découvrir ou pratiquer  l'attelage sportif ou touristique, randonner avec des chèvres bâtées et promener vos enfants  à dos d'âne au cœur de paysages très variés dans les monts du Somail, Espinouse et Caroux. Sensations assurées, sur le plateau des lacs!
Accompagnées ou libres.
N'âne'club des mercredis sans pluie.
Refuge d'étape et table d'hôte.
Vente de fruits et légumes à la ferme.
Formation professionnelle à la traction animale.";34107;Fraisse-sur-Agout;43.604398, 2.825843
656;PECHE MEDITERRANEE;"Découvrez grâce à un professionnel diplômé du BPJEPS, toutes les techniques de pêche en mer. La pêche en bateau, la pêche sportive en kayak, la pêche sur le bord de mer procurent des sensations fortes. Cours, journées découverte, pratique libre et stages.
Rien de mieux pour s'évader et passer des vacances au bord de mer complètes et sportives.";34108;Frontignan;43.4494934, 3.7480599
657;BATEAU ECOLE LOC MARINE 34;"En mer et sur le fleuve Orb, Locmarine 34 vous propose : 
Permis bateaux : permis fluvial, hauturier et côtier. Stage intensif en 2 jours toute l'année.";34324;Valras-Plage;43.2477347, 3.29697132
658;CARNON FISHING CLUB;Carnon Fishing Club est une association d'ami(e)s pêcheurs ayant pour but d'apprendre et d'améliorer la pêche à chaque membre du club. Des sorties spécifiques sont organisées, nous prônons la pêche en No Kill pour le thon. Nous pêchons pour manger et nous travaillons avec des scientifiques pour les aider dans leurs recherches halieutiques. Nous  organisons des sorties pêche pour enfants handicapés non moteur(CLIPP1). Nous sommes présents dans tous les projets cherchant l'amélioration des ressources naturelles en mer. Notre fédération la FNPPSF prône la défense des ressources en mer.;34154;Mauguio;43.546746, 3.974035
659;LES CANOES DU PONT DU DIABLE;"Au cœur du Grand Site de Saint- Guilhem- le- désert, la plage du pont du Diable voit le fleuve sortir des gorges profondes, encaissées, creusées dans la roche calcaire et s'ouvrir sur la plaine où il se transforme en long fleuve tranquille. Deux parcours vous sont offerts: ""la découverte des gorges"" avec les ""marmites de géants"" et le ""parcours des hérons"" aux rives tranquilles bordées de grands arbres et de petites plages intimes.
Activité ouverte à tous, familiale et ludique.
Balade en paddle à la découverte du fleuve tranquille, en aval du pont.";34010;Aniane;43.7059503, 3.5583147
660;MANADE DU PONT-VERT;La Manade du Pont Vert vous propose des promenades accompagnées de personnes diplômées : balade d'une heure au pas avec un peu de trot, randonnée de deux heures avec traversées de rivière et possibilité de galop, et pour les plus petits, des promenades d'une trentaine de minutes à poneys.;34192;Villeneuve-lès-Maguelone;43.5391444, 3.89832785
661;PADDLE CENTER;"Centre de Location de SUP Stand Up Paddle situé à la Grande Motte prés de Montpellier.
Animés par des passionnées diplômés d’état, ces centres sont idéalement situés sur les meilleurs spots de la Région Languedoc Roussillon dans le sud de France, aussi bien en mer Méditerranée, pour le Surf que sur des plans d’eau Camarguais, bien abrités pour les débutants. 
A proximité de chacun de nos centres du SUP nous disposons d’un grand parking gratuit ainsi que d’un espace détente pour prendre un verre et passer un agréable moment de convivialité sur les plages de petite Camargue.";34344;La Grande-Motte;43.5561806, 4.07932677
662;LE WAGON BLEU;le but de l'association est de rassembler tous les amateurs de matériel roulant obsolète et démodé. Organiser autour du thème des manifestations diverses et variées.;34343;Viols-le-Fort;43.7402363, 3.7055697
663;FUN KART BRISSAC;L'univers du kart de la location individuelle, à la compétition de haut niveau. Deux circuits : une grande piste de 1185m réservé aux ados et adultes de pus d’1m50, et une petite piste de 690m réservé aux enfants de plus d’1m30. Vous trouverez sur place : une terrasse panoramique, prêt de casques et de combinaisons, système de chronométrage, salle de séminaires, distributeurs de boissons et barres chocolatées. Plus de 45 karts de location pour le plus grand complexe de la région.;34042;Brissac;43.90713, 3.69888424
664;ASSOCIATION ACCUEIL DU CLERMONTAIS;;34079;Clermont-l'Hérault;43.6282083, 3.4313597
665;PEDAL’ORB;;34232;Roquebrun;43.500577, 3.0299839
666;BOUZIGLISS YACHT CLUB DE BOUZIGUES;Découverte de la voile et des activités de glisse sur la lagune de Thau,  autour de Bouzigues . Club de voile, spécialiste des nouvelles glisses et multi-activités : WINGFOIL,WINDFOIL,EFOIL,WINDSURF,  PLANCHE A VOILE, STAND UP PADDLE, MEGA PADDLE?OPTIMIST, CATAMARAN, DERIVEUR, PEDALO, CANOE . Initiation et pratique  pour tous, entre amis ou en famille. Venez vivre une expérience éTHAUnnante sur un site exceptionnel.;34039;Bouzigues;43.4485731, 3.6568345
667;BOUZIGUES-VOILE;Petite école de voile indépendante, située sur la rive nord de l'étang de Thau... L'envie de transmettre et de partager une passion est sa raison d’être. Enfant ou adulte, en famille ou entre amis, débutant ou confirmé, bienvenue à la découverte d'un plan d'eau remarquable ! Bouzigues-voile propose un enseignement personnalisé, adapté aux désirs de chacun. L'encadrement embarqué permet de naviguer sur des supports racés, en favorisant les sensations. La lagune de Thau est un vaste plan d'eau abrité, au coeur d'un écosystème remarquable. C'est un site exemplaire pour pratiquer la voile.;34039;Bouzigues;43.448806, 3.656194
